sentiment	workerid	tweetid	tweet
negative	A4ARZZW7QI98E	154046	Meine Brille ist kaputt. Wie das passiert ist? Mir ist eine Wii auf den Kopf gefallen. Ja; eine Nintendo Wii.
negative	A3Q730ODZOHYZE	154046	Meine Brille ist kaputt. Wie das passiert ist? Mir ist eine Wii auf den Kopf gefallen. Ja; eine Nintendo Wii.
negative	AUW4KIZ6BQ496	226	Mein Plattenspieler gab nach 12 jahren grad den Geist auf :( Letzter Song: Etta James - Power Play.. R.I.P.
negative	AMVYAXSG8W4RE	226	Mein Plattenspieler gab nach 12 jahren grad den Geist auf :( Letzter Song: Etta James - Power Play.. R.I.P.
negative	A4ARZZW7QI98E	226	Mein Plattenspieler gab nach 12 jahren grad den Geist auf :( Letzter Song: Etta James - Power Play.. R.I.P.
positive	A2DBE2ZBGL1FA1	2984	mein papa hat jetzt 'xoxo' und ich nicht. wusste gar nicht das der sowas hört.
neutral	A4ARZZW7QI98E	2984	mein papa hat jetzt 'xoxo' und ich nicht. wusste gar nicht das der sowas hört.
neutral	AUW4KIZ6BQ496	2984	mein papa hat jetzt 'xoxo' und ich nicht. wusste gar nicht das der sowas hört.
positive	A4ARZZW7QI98E	18334	Mein neuestes Hobby: Im Frankentipps-Ticketsystem die ausgefallensten Saalpläne als Szenarientest anlegen;-) Macht Spaß!
positive	AMVYAXSG8W4RE	18334	Mein neuestes Hobby: Im Frankentipps-Ticketsystem die ausgefallensten Saalpläne als Szenarientest anlegen;-) Macht Spaß!
positive	A3Q730ODZOHYZE	18334	Mein neuestes Hobby: Im Frankentipps-Ticketsystem die ausgefallensten Saalpläne als Szenarientest anlegen;-) Macht Spaß!
positive	AMVYAXSG8W4RE	42836	Mein neues Soloprojekt VOM LEBEN GEZEICHNET gibt es ab sofort auf ~http  zum kostenlosen Download! Herunterladen und lieben ;)
positive	A3QQ949RKK5K1W	42836	Mein neues Soloprojekt VOM LEBEN GEZEICHNET gibt es ab sofort auf ~http  zum kostenlosen Download! Herunterladen und lieben ;)
neutral	A4ARZZW7QI98E	42836	Mein neues Soloprojekt VOM LEBEN GEZEICHNET gibt es ab sofort auf ~http  zum kostenlosen Download! Herunterladen und lieben ;)
positive	A4ARZZW7QI98E	369	Mein neuer Shop; ich freue mich auf Ihren Besuch ~http 
positive	AMVYAXSG8W4RE	369	Mein neuer Shop; ich freue mich auf Ihren Besuch ~http 
positive	A3Q730ODZOHYZE	369	Mein neuer Shop; ich freue mich auf Ihren Besuch ~http 
positive	AMVYAXSG8W4RE	26087	Mein neuer lieblings #flighttracker :  ~http
positive	A4ARZZW7QI98E	26087	Mein neuer lieblings #flighttracker :  ~http
neutral	AUW4KIZ6BQ496	26087	Mein neuer lieblings #flighttracker :  ~http
negative	A4ARZZW7QI98E	146272	Mein Kleiner hat das Nintendo DS-Teil meines Großen ins Klo geschmissen. Sowas Bescheuertes.
negative	AUW4KIZ6BQ496	146272	Mein Kleiner hat das Nintendo DS-Teil meines Großen ins Klo geschmissen. Sowas Bescheuertes.
negative	AMVYAXSG8W4RE	146272	Mein Kleiner hat das Nintendo DS-Teil meines Großen ins Klo geschmissen. Sowas Bescheuertes.
negative	A4ARZZW7QI98E	31331	mein hypothalamus hat immer noch keine follower in meinem grosshirn.
na	AMVYAXSG8W4RE	31331	mein hypothalamus hat immer noch keine follower in meinem grosshirn.
negative	A3Q730ODZOHYZE	31331	mein hypothalamus hat immer noch keine follower in meinem grosshirn.
neutral	AUW4KIZ6BQ496	2894	mein handy hört nach ein paar sms'n auf bei einer neuen sms zu vibrieren !
negative	A3QQ949RKK5K1W	2894	mein handy hört nach ein paar sms'n auf bei einer neuen sms zu vibrieren !
negative	A4ARZZW7QI98E	2894	mein handy hört nach ein paar sms'n auf bei einer neuen sms zu vibrieren !
na	AMVYAXSG8W4RE	19746	Mein Gott... der volle Kontrast zum #Wetter Gestern.. Zwar Nass aber nicht all zu kalt.......
na	A3QQ949RKK5K1W	19746	Mein Gott... der volle Kontrast zum #Wetter Gestern.. Zwar Nass aber nicht all zu kalt.......
neutral	A4ARZZW7QI98E	19746	Mein Gott... der volle Kontrast zum #Wetter Gestern.. Zwar Nass aber nicht all zu kalt.......
negative	A3QQ949RKK5K1W	38206	Mein Fresse blutet ohne dass ich eins aufs Maul bekommen hab .. Das soll mir mal einer nachmachen
negative	A3TATG8PRPG5LQ	38206	Mein Fresse blutet ohne dass ich eins aufs Maul bekommen hab .. Das soll mir mal einer nachmachen
negative	A3Q730ODZOHYZE	38206	Mein Fresse blutet ohne dass ich eins aufs Maul bekommen hab .. Das soll mir mal einer nachmachen
negative	AOGQSPKVZ4OG2	41728	Mein Daumen faengt an zu kratzen Dc
negative	AMVYAXSG8W4RE	41728	Mein Daumen faengt an zu kratzen Dc
negative	A3Q730ODZOHYZE	41728	Mein Daumen faengt an zu kratzen Dc
negative	AMVYAXSG8W4RE	29979	Mein Chef ist so vergesslich; dass ich ihn daran erinnern muss; dass ich ihm erinnerungszettel geschrieben habe.
neutral	AUW4KIZ6BQ496	29979	Mein Chef ist so vergesslich; dass ich ihn daran erinnern muss; dass ich ihm erinnerungszettel geschrieben habe.
neutral	A4ARZZW7QI98E	29979	Mein Chef ist so vergesslich; dass ich ihn daran erinnern muss; dass ich ihm erinnerungszettel geschrieben habe.
positive	A3QQ949RKK5K1W	19959	mein Auto fährt trotz Eiseskältet!
positive	A4ARZZW7QI98E	19959	mein Auto fährt trotz Eiseskältet!
positive	A3Q730ODZOHYZE	19959	mein Auto fährt trotz Eiseskältet!
neutral	A4ARZZW7QI98E	35164	MediaCreate Software-Charts vom 21. August 2011: Das japanische Marktforschungs-Unternehmen MediaCreate hat die ... ~http
neutral	AUW4KIZ6BQ496	35164	MediaCreate Software-Charts vom 21. August 2011: Das japanische Marktforschungs-Unternehmen MediaCreate hat die ... ~http
neutral	A3Q730ODZOHYZE	35164	MediaCreate Software-Charts vom 21. August 2011: Das japanische Marktforschungs-Unternehmen MediaCreate hat die ... ~http
neutral	A4ARZZW7QI98E	44296	MÜNCHEN: Psst! Heisse Ware aus dem Knast! Neu auf ~http
neutral	A2DBE2ZBGL1FA1	44296	MÜNCHEN: Psst! Heisse Ware aus dem Knast! Neu auf ~http
neutral	AUW4KIZ6BQ496	44296	MÜNCHEN: Psst! Heisse Ware aus dem Knast! Neu auf ~http
negative	A4ARZZW7QI98E	40987	Matrix ist so ein NERD-Film
negative	A3Q730ODZOHYZE	40987	Matrix ist so ein NERD-Film
negative	AMVYAXSG8W4RE	40987	Matrix ist so ein NERD-Film
negative	A2DBE2ZBGL1FA1	46168	Masse statt Klasse? Folgt man z.B. @user wirds schon unübersichtlich. Masse und Klasse wäre gut...
neutral	AUW4KIZ6BQ496	46168	Masse statt Klasse? Folgt man z.B. @user wirds schon unübersichtlich. Masse und Klasse wäre gut...
negative	A3Q730ODZOHYZE	46168	Masse statt Klasse? Folgt man z.B. @user wirds schon unübersichtlich. Masse und Klasse wäre gut...
neutral	A3QQ949RKK5K1W	43778	Marktmusikkapelle Schwanberg online. ~http 
neutral	AUW4KIZ6BQ496	43778	Marktmusikkapelle Schwanberg online. ~http 
neutral	A4ARZZW7QI98E	43778	Marktmusikkapelle Schwanberg online. ~http 
neutral	AUW4KIZ6BQ496	103102	Markteinführung: Samsung Galaxy Note kommt im Oktober 2011 ~http  #Samsung #GalaxyNote #Smartphone
neutral	A2DBE2ZBGL1FA1	103102	Markteinführung: Samsung Galaxy Note kommt im Oktober 2011 ~http  #Samsung #GalaxyNote #Smartphone
neutral	A4ARZZW7QI98E	103102	Markteinführung: Samsung Galaxy Note kommt im Oktober 2011 ~http  #Samsung #GalaxyNote #Smartphone
neutral	A4ARZZW7QI98E	15416	Markt: Suche Reitbeteiligung in Dresden - Kleinzschachwitz ... ~http
neutral	AUW4KIZ6BQ496	15416	Markt: Suche Reitbeteiligung in Dresden - Kleinzschachwitz ... ~http
neutral	AOGQSPKVZ4OG2	15416	Markt: Suche Reitbeteiligung in Dresden - Kleinzschachwitz ... ~http
neutral	AUW4KIZ6BQ496	141335	Marken-Umfrage: Sony beliebter als Apple @user ~http 
neutral	A4ARZZW7QI98E	141335	Marken-Umfrage: Sony beliebter als Apple @user ~http 
neutral	A2DBE2ZBGL1FA1	141335	Marken-Umfrage: Sony beliebter als Apple @user ~http 
positive	A3Q730ODZOHYZE	15039	Marduk is der Stadtgott babylons Wusst ich garnich :D
neutral	A4ARZZW7QI98E	15039	Marduk is der Stadtgott babylons Wusst ich garnich :D
neutral	AUW4KIZ6BQ496	15039	Marduk is der Stadtgott babylons Wusst ich garnich :D
neutral	AUW4KIZ6BQ496	43802	MARANXA-deutsch /////////////////////////////////////////// Lchle mit dem Herzen Posted: 04 Aug 2011 1... ~http 
positive	AMVYAXSG8W4RE	43802	MARANXA-deutsch /////////////////////////////////////////// Lchle mit dem Herzen Posted: 04 Aug 2011 1... ~http 
na	A3TATG8PRPG5LQ	43802	MARANXA-deutsch /////////////////////////////////////////// Lchle mit dem Herzen Posted: 04 Aug 2011 1... ~http 
neutral	A3QQ949RKK5K1W	43796	MARANXA-deutsch /////////////////////////////////////////// Es gibt mehr... Posted: 29 Aug 2011 11:46 PM PDT http:.. ~http 
neutral	A4ARZZW7QI98E	43796	MARANXA-deutsch /////////////////////////////////////////// Es gibt mehr... Posted: 29 Aug 2011 11:46 PM PDT http:.. ~http 
neutral	AUW4KIZ6BQ496	43796	MARANXA-deutsch /////////////////////////////////////////// Es gibt mehr... Posted: 29 Aug 2011 11:46 PM PDT http:.. ~http 
neutral	AUW4KIZ6BQ496	46322	Mankiw (Buch S. 5): "Wenn die Regierung den ökonomischen Kuchen in gleichmäßigere Stücke schneidet; wird der ganze Kuchen kleiner!"
neutral	A2MIB5EPM59BA5	46322	Mankiw (Buch S. 5): "Wenn die Regierung den ökonomischen Kuchen in gleichmäßigere Stücke schneidet; wird der ganze Kuchen kleiner!"
negative	A3QQ949RKK5K1W	46322	Mankiw (Buch S. 5): "Wenn die Regierung den ökonomischen Kuchen in gleichmäßigere Stücke schneidet; wird der ganze Kuchen kleiner!"
positive	A3QQ949RKK5K1W	24378	Manchen Leuten folge ich nur aus @user. Höhöhö. Total witzig und neu. Gerade frisch ausgedacht. Gab's noch nie!
positive	A3Q730ODZOHYZE	24378	Manchen Leuten folge ich nur aus @user. Höhöhö. Total witzig und neu. Gerade frisch ausgedacht. Gab's noch nie!
positive	A4ARZZW7QI98E	24378	Manchen Leuten folge ich nur aus @user. Höhöhö. Total witzig und neu. Gerade frisch ausgedacht. Gab's noch nie!
neutral	AUW4KIZ6BQ496	44324	Manche Bücher entfalten erst im Kamin ihr volles Aroma. (Manuel Vázquez Montalbán)
neutral	AOGQSPKVZ4OG2	44324	Manche Bücher entfalten erst im Kamin ihr volles Aroma. (Manuel Vázquez Montalbán)
negative	A4ARZZW7QI98E	44324	Manche Bücher entfalten erst im Kamin ihr volles Aroma. (Manuel Vázquez Montalbán)
negative	A4ARZZW7QI98E	21241	man... warum kann Baby nicht wenigstens das Princess Drop von der Sale Seite nehmen? Hab mich eben schon wieder grundlos gefreut -.-...
na	AUW4KIZ6BQ496	21241	man... warum kann Baby nicht wenigstens das Princess Drop von der Sale Seite nehmen? Hab mich eben schon wieder grundlos gefreut -.-...
negative	A2MIB5EPM59BA5	21241	man... warum kann Baby nicht wenigstens das Princess Drop von der Sale Seite nehmen? Hab mich eben schon wieder grundlos gefreut -.-...
negative	A3Q730ODZOHYZE	9775	man scheis schule! könn mich alle ma! scheis lehrer! sollen sich doch alle figen!
negative	AMVYAXSG8W4RE	9775	man scheis schule! könn mich alle ma! scheis lehrer! sollen sich doch alle figen!
negative	A1O5SM79TZTMJP	9775	man scheis schule! könn mich alle ma! scheis lehrer! sollen sich doch alle figen!
neutral	AUW4KIZ6BQ496	39736	Man nehme 1 Kilo Nudeln multipliziere es mit 2 Litern Cola und man erhalte mein Abendessen.
neutral	A2MIB5EPM59BA5	39736	Man nehme 1 Kilo Nudeln multipliziere es mit 2 Litern Cola und man erhalte mein Abendessen.
neutral	A4ARZZW7QI98E	39736	Man nehme 1 Kilo Nudeln multipliziere es mit 2 Litern Cola und man erhalte mein Abendessen.
negative	A3QQ949RKK5K1W	152719	Man merkt dass Microsoft hinter "office: mac" steckt. Die Installation dauert ewig und 3 Tage !
negative	A4ARZZW7QI98E	152719	Man merkt dass Microsoft hinter "office: mac" steckt. Die Installation dauert ewig und 3 Tage !
neutral	AUW4KIZ6BQ496	152719	Man merkt dass Microsoft hinter "office: mac" steckt. Die Installation dauert ewig und 3 Tage !
negative	A4ARZZW7QI98E	2676	Man man man; den Job von der Eichinger kann ich auch noch machen; blablabla...#dsds
neutral	AUW4KIZ6BQ496	2676	Man man man; den Job von der Eichinger kann ich auch noch machen; blablabla...#dsds
negative	A2DBE2ZBGL1FA1	2676	Man man man; den Job von der Eichinger kann ich auch noch machen; blablabla...#dsds
negative	A3QQ949RKK5K1W	162728	Man man man wie ich diese Typen von xBox hasse!! die mit ihren xbox kinect so eine billige und dreckige sache; sony hat ja was viel besseres
negative	A4ARZZW7QI98E	162728	Man man man wie ich diese Typen von xBox hasse!! die mit ihren xbox kinect so eine billige und dreckige sache; sony hat ja was viel besseres
negative	A3Q730ODZOHYZE	162728	Man man man wie ich diese Typen von xBox hasse!! die mit ihren xbox kinect so eine billige und dreckige sache; sony hat ja was viel besseres
neutral	A4ARZZW7QI98E	43541	MAN ist nun mit einem eigenen Kanal auf dem führenden Internet-Videoportal YouTube vertreten. ~http 
neutral	A3Q730ODZOHYZE	43541	MAN ist nun mit einem eigenen Kanal auf dem führenden Internet-Videoportal YouTube vertreten. ~http 
neutral	AMVYAXSG8W4RE	43541	MAN ist nun mit einem eigenen Kanal auf dem führenden Internet-Videoportal YouTube vertreten. ~http 
positive	A2MIB5EPM59BA5	46108	man ist das schön DSDS gucken; surfen und Alk^^
positive	A2DBE2ZBGL1FA1	46108	man ist das schön DSDS gucken; surfen und Alk^^
positive	AUW4KIZ6BQ496	46108	man ist das schön DSDS gucken; surfen und Alk^^
na	AUW4KIZ6BQ496	120608	Mal wieder ein fehler von Microsoft; eigentlich kostet das Spiel 1200 Microsoft Points. :D
negative	A2DBE2ZBGL1FA1	120608	Mal wieder ein fehler von Microsoft; eigentlich kostet das Spiel 1200 Microsoft Points. :D
positive	A3Q730ODZOHYZE	120608	Mal wieder ein fehler von Microsoft; eigentlich kostet das Spiel 1200 Microsoft Points. :D
neutral	A21P7YN8KFHTDX	13940	Magazin-Montag: Helden in der Indie ~http 
neutral	AUW4KIZ6BQ496	13940	Magazin-Montag: Helden in der Indie ~http 
neutral	A4ARZZW7QI98E	13940	Magazin-Montag: Helden in der Indie ~http 
neutral	A3Q730ODZOHYZE	39692	MAD Plastic Fantastic! Neben unseren extrem populären; sehr fängigen Imitationsködern aus Plastik bieten wir jetzt... ~http 
neutral	AMVYAXSG8W4RE	39692	MAD Plastic Fantastic! Neben unseren extrem populären; sehr fängigen Imitationsködern aus Plastik bieten wir jetzt... ~http 
neutral	A4ARZZW7QI98E	39692	MAD Plastic Fantastic! Neben unseren extrem populären; sehr fängigen Imitationsködern aus Plastik bieten wir jetzt... ~http 
neutral	AUW4KIZ6BQ496	32690	macht weiter mit: ~http  der superpoll zur #ahrens-affäre in der #lehrter kleinstadt. wozu der #obi die menschen bringt
negative	AMVYAXSG8W4RE	32690	macht weiter mit: ~http  der superpoll zur #ahrens-affäre in der #lehrter kleinstadt. wozu der #obi die menschen bringt
neutral	A4ARZZW7QI98E	32690	macht weiter mit: ~http  der superpoll zur #ahrens-affäre in der #lehrter kleinstadt. wozu der #obi die menschen bringt
negative	A2DBE2ZBGL1FA1	45781	macht Facebook heute auch noch was anderes außer #Fails anzeigen //mg
neutral	AUW4KIZ6BQ496	45781	macht Facebook heute auch noch was anderes außer #Fails anzeigen //mg
negative	A4ARZZW7QI98E	45781	macht Facebook heute auch noch was anderes außer #Fails anzeigen //mg
neutral	AUW4KIZ6BQ496	124846	Machst du dann dieses Zeitraffer mit Power Director oder mit Sony Vegas weil mit(@YouTube ~http )
neutral	A2MIB5EPM59BA5	124846	Machst du dann dieses Zeitraffer mit Power Director oder mit Sony Vegas weil mit(@YouTube ~http )
neutral	A4ARZZW7QI98E	124846	Machst du dann dieses Zeitraffer mit Power Director oder mit Sony Vegas weil mit(@YouTube ~http )
neutral	AUW4KIZ6BQ496	38610	M4 hatten einen erfolgreichen Tag bei CiTi TV Saarbrücken und Radio Pirmasen! Morgen mit Monrose bei Stars on Stage in Pirmasens; 21.00 Uhr!
positive	A4ARZZW7QI98E	38610	M4 hatten einen erfolgreichen Tag bei CiTi TV Saarbrücken und Radio Pirmasen! Morgen mit Monrose bei Stars on Stage in Pirmasens; 21.00 Uhr!
neutral	A2DBE2ZBGL1FA1	38610	M4 hatten einen erfolgreichen Tag bei CiTi TV Saarbrücken und Radio Pirmasen! Morgen mit Monrose bei Stars on Stage in Pirmasens; 21.00 Uhr!
positive	AMVYAXSG8W4RE	38563	M4 am 22. Mai 2011 LIVE in Pirmasens ! TREFFT DIE JUNGS PERSÖNLICH ! EINTRITT FREI ! ~http 
neutral	A4ARZZW7QI98E	38563	M4 am 22. Mai 2011 LIVE in Pirmasens ! TREFFT DIE JUNGS PERSÖNLICH ! EINTRITT FREI ! ~http 
neutral	A3Q730ODZOHYZE	38563	M4 am 22. Mai 2011 LIVE in Pirmasens ! TREFFT DIE JUNGS PERSÖNLICH ! EINTRITT FREI ! ~http 
neutral	A4ARZZW7QI98E	19478	Lw ;P | Wer Will Verheiratet Oder Soo Haben ? ; Nachricht Schreiben  «3
neutral	AUW4KIZ6BQ496	19478	Lw ;P | Wer Will Verheiratet Oder Soo Haben ? ; Nachricht Schreiben  «3
na	AMVYAXSG8W4RE	19478	Lw ;P | Wer Will Verheiratet Oder Soo Haben ? ; Nachricht Schreiben  «3
na	AMVYAXSG8W4RE	26926	Luxprivat zum Communiqué vun der @user zum Thema Anonymitéit am Internet: ~http 
na	A3QQ949RKK5K1W	26926	Luxprivat zum Communiqué vun der @user zum Thema Anonymitéit am Internet: ~http 
neutral	A3Q730ODZOHYZE	26926	Luxprivat zum Communiqué vun der @user zum Thema Anonymitéit am Internet: ~http 
neutral	A2MIB5EPM59BA5	64671	Lustig zu sehen; dass Microsoft dort angekommen ist wo Apple vor ca. 3 Jahren war - mit iOS 1.0 ;) ~http
positive	A4ARZZW7QI98E	64671	Lustig zu sehen; dass Microsoft dort angekommen ist wo Apple vor ca. 3 Jahren war - mit iOS 1.0 ;) ~http
neutral	AUW4KIZ6BQ496	64671	Lustig zu sehen; dass Microsoft dort angekommen ist wo Apple vor ca. 3 Jahren war - mit iOS 1.0 ;) ~http
na	AMVYAXSG8W4RE	34471	Lust auf Tomaten und Gurken? Gemüse Insel Reichenau!!  PS: Hoftl. Ist bald der Virus tot !!!
na	A3QQ949RKK5K1W	34471	Lust auf Tomaten und Gurken? Gemüse Insel Reichenau!!  PS: Hoftl. Ist bald der Virus tot !!!
neutral	A4ARZZW7QI98E	34471	Lust auf Tomaten und Gurken? Gemüse Insel Reichenau!!  PS: Hoftl. Ist bald der Virus tot !!!
neutral	AUW4KIZ6BQ496	14742	Lunett ~http
neutral	A2MIB5EPM59BA5	14742	Lunett ~http
neutral	A4ARZZW7QI98E	14742	Lunett ~http
negative	A4ARZZW7QI98E	14362	Lt Synonymwörterbuch sagt man auch "bemannt"/"beweibt". Ok; muss ja nicht alles nach 7.Himmel klingen; das aber klingt nach Zuchtstation Ó;ò
neutral	AUW4KIZ6BQ496	14362	Lt Synonymwörterbuch sagt man auch "bemannt"/"beweibt". Ok; muss ja nicht alles nach 7.Himmel klingen; das aber klingt nach Zuchtstation Ó;ò
negative	A3Q730ODZOHYZE	14362	Lt Synonymwörterbuch sagt man auch "bemannt"/"beweibt". Ok; muss ja nicht alles nach 7.Himmel klingen; das aber klingt nach Zuchtstation Ó;ò
positive	AMVYAXSG8W4RE	43211	LOL ist toll! ~http
positive	A4ARZZW7QI98E	43211	LOL ist toll! ~http
positive	A3Q730ODZOHYZE	43211	LOL ist toll! ~http
positive	A3QQ949RKK5K1W	7930	lol das mit dem #Dschungelcamp ist einfach nur belustigend haha xD
positive	A4ARZZW7QI98E	7930	lol das mit dem #Dschungelcamp ist einfach nur belustigend haha xD
positive	AUW4KIZ6BQ496	7930	lol das mit dem #Dschungelcamp ist einfach nur belustigend haha xD
neutral	AUW4KIZ6BQ496	78308	Liveshopping: adidas schuh bei Hervis statt € 90 um € 60; zu finden auf ORF.at (rechts); gratis versand
neutral	A2DBE2ZBGL1FA1	78308	Liveshopping: adidas schuh bei Hervis statt € 90 um € 60; zu finden auf ORF.at (rechts); gratis versand
neutral	A3Q730ODZOHYZE	78308	Liveshopping: adidas schuh bei Hervis statt € 90 um € 60; zu finden auf ORF.at (rechts); gratis versand
positive	AOGQSPKVZ4OG2	24771	LIVE !!! MORGEN!! SAMSTAG WIRD EIN HAMMER!! AB UM 10 IM FUCHS UND ELSTER!! AB UM 2 IN DER WILDEN RENATE!! NICH VERPASSEN!! LUSTNLOVELOVESYOU
positive	A4ARZZW7QI98E	24771	LIVE !!! MORGEN!! SAMSTAG WIRD EIN HAMMER!! AB UM 10 IM FUCHS UND ELSTER!! AB UM 2 IN DER WILDEN RENATE!! NICH VERPASSEN!! LUSTNLOVELOVESYOU
neutral	AUW4KIZ6BQ496	24771	LIVE !!! MORGEN!! SAMSTAG WIRD EIN HAMMER!! AB UM 10 IM FUCHS UND ELSTER!! AB UM 2 IN DER WILDEN RENATE!! NICH VERPASSEN!! LUSTNLOVELOVESYOU
neutral	A3QQ949RKK5K1W	35644	Linkbuilding Studienarbeit + Fallstudie veröffentlicht ~http  via @user
neutral	AMVYAXSG8W4RE	35644	Linkbuilding Studienarbeit + Fallstudie veröffentlicht ~http  via @user
neutral	A3Q730ODZOHYZE	35644	Linkbuilding Studienarbeit + Fallstudie veröffentlicht ~http  via @user
negative	A4ARZZW7QI98E	23471	Liebes Motorlämpchen da bist du ja schon wieder? Du magst mich ? Ich ignorier dich weiter ! #Fail #Peugeot
neutral	A2DBE2ZBGL1FA1	23471	Liebes Motorlämpchen da bist du ja schon wieder? Du magst mich ? Ich ignorier dich weiter ! #Fail #Peugeot
neutral	AUW4KIZ6BQ496	23471	Liebes Motorlämpchen da bist du ja schon wieder? Du magst mich ? Ich ignorier dich weiter ! #Fail #Peugeot
negative	A4ARZZW7QI98E	23050	Liebes Mathebuch. Werde endlich erwachsen und löse deine  Probleme  selber!
neutral	A3Q730ODZOHYZE	23050	Liebes Mathebuch. Werde endlich erwachsen und löse deine  Probleme  selber!
na	AMVYAXSG8W4RE	23050	Liebes Mathebuch. Werde endlich erwachsen und löse deine  Probleme  selber!
neutral	AUW4KIZ6BQ496	30739	lieber heute ein Samsung Galaxy S2 als irgenwann ein iPhone 5
