sentiment	numberagreed	tweetid	tweet
negative	2	617751	assumiu finalmente sony é viado sony é viado mais eu sabia desde o principio #GameFutebol
positive	2	912128	Audi A1 Sedan seria um Polo de luxo: Audi A1 Sedan seria um Polo de luxo ~http 
neutral	2	2048034	Faltapoucovamosgente Eu quero ganhar o Nintendo Wii que o @user vai sortear dia 27/10 (20:00 hrs);RT e follow @user ~http
positive	2	208759	-Boa noite galera... to indo Dormir... ate amanhã... bjos... ;*
neutral	2	224855	Saiu às 10h o resultado do ganhador da Câmera Digital Sony W510 da World's Games; veja quem ganhou em ~http 
neutral	2	567082	amanha tem niver da Celine lá n Cepammmm xDD estarei presenteee #fato
negative	2	84292	Eh estranho ver a Carolina Ferraz nessa novela dazonze...eu sinto q a qq momento ela vai gritar: "Eu sou Ricaaaaaaa"  kkkkk.caradela#mtphyna
positive	2	330402	boa noite *---*
negative	2	41368	Bola murcha; que em busca do seu audi acaba renegando o seu passado de fusca.
neutral	2	188940	lock-&gt; @user (@CFluansantana) #FamiliaLs;Bora deixar essa tag em 1° lugar nos TT's mundiais GravaçãoDVDLuanSantana 3740
neutral	2	85882	Eu quero ganhar o Nintendo Wii que o @user vai sortear dia 27/10 (20:00 hrs); RT e follow @user ~http 
negative	2	1162700	Nossa ja viu todas as temporadas ? O.O em menos de uma semana .. RT @user ='( acabou de the bing bang theory
positive	2	781532	Nada melhor do que emagrecer brincando! RT + Follow para concorrer a um Nintendo Wii! Use a tag #WIIGIMBA ~http 
na	2	1100789	Então é para deixar de usar o #IE6; galera; carta branca da Microsoft para usar o Firefox!!!! kkkk Tá; tudo bem; pode usar o Chrome tb!!!!
neutral	2	817279	Lembra do clássico StarFox 64? A versão para Nintendo 3Ds ganhou um novo trailer que mostra funcionalidades &gt; ~http
positive	2	2424472	Ô Ô a camera voltou! Quer concorrer a 1 Camera Digital Samsung ES65? É só seguir @user ~http  Sorteio já depois de Amanhã.
positive	2	388635	Deus sabe de todas as coisas
positive	2	1121077	COMPRAR UM NIKE HOJE. (YN)
positive	2	64757	Quer concorrer a 2 Nintendo Wii? Venha para o @user! ~http  Vamos lá Galera!
neutral	2	2370325	E se a Adidas criasse um tênis do Facebook e do Twitter ~http 
negative	2	834335	''Cara eu não estava bêbado" "Cara você; pegou um Cone de trânsito botou na cabeça e começou a falar:... ~http 
negative	2	511410	amanha tem prova de filosofia e eu nem estudei nada hauhauah ; peciso tira 2
neutral	2	1319022	Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi !!!!!!! ~http
neutral	2	494188	Vou jantar.
negative	2	825528	ain amanha levantar pra ir pra fazendaa a neeim acho paLHA!! ¬¬' rsrs
neutral	2	351752	A minha assinatura já tá lá. MOBILIZAÇÃO AGORA! #precojusto
positive	2	2336528	Aprendi um efeito novo no sony vegas :D
negative	2	232859	to fazendo um trabalho de geografia !!  to sem vontade mais tenho q faze !!
neutral	2	781543	Eu quero ganhar o Nintendo Wii que o @user vai sortear dia 27/10 (20:00 hrs);RT e follow @user ~http 
negative	2	2473004	... porém a Nintendo está LONGE na parte de internet e conquistas. o 3DS é uma prova viva disso! ( #uoljogos live at ~http )
neutral	2	134810	o meu nome é @user e o apelido é QUERO DAR (8    (6
positive	2	1581770	Home Theater da Sony reduzido a um óculos de realidade virtual; para assistir filmes e jogar videogames! ~http  Sensacional!
neutral	2	1319033	Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!!!!!!!!!!!!!!!! ~http 
positive	2	2022006	Saindo amorees. TUDOO preparado para o show de hj a noite. CARTA-METRO (kilometro) .OK! | Nike lavado. OK! | CAMISETA DO FCO. OK! |
neutral	2	155373	no caminho da autorizada da samsung :S
neutral	2	1458218	Piratas do Caribe!! - Justiça livra empresa mineira de indenizar Microsoft por pirataria ~http  #G1
negative	2	830941	#MistureiActiviaCom twitter agora quando cago todo mundo fica sabendo !!!
neutral	2	1998948	Promo: Só até amanhã para participar e concorrer a 1 Netbook; 1 TV 26" LCD e 1 Nintendo Wii ~&gt; ~http  #promoção
positive	2	46724	Meu orkut é todo rosa; pois é; dizem que sou foda♫
neutral	2	532352	cheguei !!
positive	2	290715	impossível Mas não me importa Não me envergonho dos meus sentimentos +
negative	2	498774	Olhei o orkut de uma pessoa; e não me fez nada bem =/' não deveria ter olhado.'  :(
positive	2	879495	Acabei de comprar essa berma de futebol da Nike pra jogar bola! O que acham? ~http 
positive	2	261110	eu achei que a bibiana nao adc ; maas adicionou ; que amor *-*
negative	2	302267	Deus sol na tv; e daí grande bosta!! Quero meu Gordo @user aqui e agora; não essas coisas ridículas da tv!
positive	2	103854	E q rolem as águas!!
neutral	2	635748	Eu quero o Nintendo 3DS Cosmo Black que a @user está sorteando! ~http
neutral	2	339253	Você fala quantos idiomas? — só 1 kk ~http 
positive	2	854072	Só nós dois (8)
neutral	2	414808	já subiu em cima da sua casa ? rs — nauuum ~http 
neutral	2	2469975	Eu sigo o @user e concorro a um Nintendo Wii; clique ~http  e participe também! #promocao #zoonadocelular
neutral	2	170511	Capa em silicone gel S-Type curve TPU Premium para Smartphone Samsung Galaxy SII preta. Apenas R$ 39;90. Frete Grátis. ~http 
negative	2	1184209	Atualização do Windows Phone 7 causa falhas em modelos Samsung - ~http  #dicasmjj
negative	2	1453615	Afff o @user me trocou pelo nintendo ds do #Anderson e agora me trocou plo futebol da TV :@
neutral	2	2626768	Ae @user Se quiser comprar uma Samsung de 37" eu te dou de brinde uma Brasilia 77 branca.. melhor assim?!
neutral	2	640175	Ó dúvida cruel: compro uma Sony DSC-HX1 com bateria ou uma Canon PowerShot SX20IS que é ainda + linda; tem visor ajustavel mas usa pilhas?
positive	2	2410462	"@alexandre_costa: A Nike segue honrando a fama de fazer ótimas propagandas: ~http  // assistam; fantástico...
neutral	2	327104	Vou sair; mais tarde eu entro beijos galera
neutral	2	696788	tiríça no país das tiriçinhas....
neutral	2	735413	Seagate e Samsung se aliam em drives de estado sólido ~http  @user #UOL
neutral	2	402559	Games eTecnologia Brasil: Nintendo confirma desenvolvimento de sucessor do Wii ~http 
negative	2	1589870	Gente; a Paris Hilton não vai presa porque ela é RYYYYCA; RYYYYYCAAA!
negative	2	533006	Que vontade de comer chocolate!   Vida de merda!
positive	2	1186398	Essa Beyoncé é chique; hein &gt;&gt;~http  só um Audi Q7 blindado; mais 4 carros e 45 motoristas?
positive	2	872522	Prus #minero Nintendo Wii em mineires é "Nintendo Uai?"
neutral	2	575975	E a Microsoft só agora vai lançar um navegador que suporta CSS3...
neutral	2	2319428	Além de Naomi Campbell; Nicole Kidman e Cameron Dias; agora foi a vez da Paris Hilton ter o prazer de desfilar de LENNY em St. Tropez.
positive	2	323140	Então;vou lá na lojinha que tem o play 3 passar o dia com meu amigo #heryvelton jogando um pes 2011 fuiii
positive	2	1072484	Quero ganhar 1 TABLET SAMSUNG GALAXY dia 30/06/2011.Estou seguindo @user e concorrendo;dê RT e concorra tbm. #promomultiloja PARTICIPE
neutral	2	469329	pra compensar agora néé... hsauhsauhsaushau
neutral	2	721820	Indo dormir; logo mais São Lourenço #Fui!
negative	2	442707	nao estou com um pingo de vontade de iir pro col maiis fzer o qe né ^.^
neutral	2	1558637	Ganhe um Microsoft Office 2010 Professional ~http  via @user
positive	2	173013	Meus fãs: @user @user @user @user @user @user veja os seus em ~http 
neutral	2	491630	eu to vendo uma gatinha na cam @user
positive	2	382878	Na verdade esse filme ta me fazendo eu lembrar de toda a galera @user #Din #Anderson #Diárlei #Roger @user @user
positive	2	51196	nossa to chocada com o que vi hahahaha; foi um sonho; delirio; seila.
negative	2	465282	A Microsoft precisava de "só mais uma fontezinha" pra colocar no Windows. Daí o @user criou a Comic Sans. #divascafacts via @user
na	2	751896	A diferença da Microsoft e da Bruna Surfistinha é que a Microsoft continua fazendo programa.
positive	2	553360	Daqui a poco tem @user no @user você é nosso convidado para cantar; dançar e curtir o melhor do sertanejo.
neutral	2	2469893	"Eu sigo o @user e gostaria "MUITO" de ganhar um Nike Air Force 1"meu número é 43
neutral	2	931989	Atualize seu Samsung Galaxy 5 para o Android 2.2 Froyo  | Felipe Aron ~http
neutral	2	1319024	Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi !!!!!!!!! ~http 
neutral	2	443512	Central Jogos X! Seu novo pensamento Gamer: União Microsoft e Sony? ~http 
positive	2	1008265	Meu pai me deu uma blusa da nike igual a dele  haha fera da bola   *.*
positive	2	39354	Vou deixar a #irmã mecher akee um pouquinho até mais!
neutral	2	722714	como se não fosse particular a tua escola --'
positive	2	49739	Vou jogar The SIms 2... É o melhor que eu sei fazer...
positive	2	2637669	Isso me faz lembra em 2007 que eu comprei um nike das tartarugas ninja... *--* só tinham 50 em todo brasil...KKKKKKKKKKKKKKKKKKKKKKKKK...
positive	2	351522	boua tarde*---*
negative	2	565832	dor de cabeça do krl :/
positive	2	548312	Tbm @user jamais vo te esquecer *-* #Pastelzinho iewoioweioweiowe  &lt;3
neutral	2	1128277	Brasil pode receber data center da Microsoft - CRN ~http  via @user
neutral	2	491373	M.C já veio arrumada p a festa? Eita amiga;  e só de noite  #fikdik
na	2	618487	"Quem dirige um audi ; nunca tomou banho de balde "
positive	2	838655	Caramba meu Download do Sony Vegas Pro 10 de 1 GB; terminou em poucos minutos.     O.o
positive	2	1803375	Aff pelo amor de deus ne; samsung é melhoe pq o meu celular é samsung indico
negative	2	641073	Sabe porque o silêncio é capaz de machucar? Porque ele esconde as palavras que mais queríamos que fossem ditas.
positive	2	111487	#quintavitoriaseguida 8 jogos 7 VITORIAS 1 empate.. aaahsiim .. ZERO DERROTAS (L'  INVICTO (L)'
na	2	2584585	Vai começar a passar teen wolf na sony spin nao sei como escreve rs nem vo precisa ver pela internet entao rs
positive	2	195622	Brasil está frenteeee *---*
negative	2	295534	ahhh esses minino e foda viu deixa na hora q me pedi bolo neh @user  kkkkkkkkkkkkkk
positive	2	621717	Ver #Malhação agora; depois merendar e em seguida tomar banho! =)
neutral	2	51227	Liste e dê #UnfollowTT em não seguidores! ~http 
negative	2	39406	Desde que @user voltou com seu Nintendo Wii; a vida aqui na casa não é a mesma. Não tenho perna; braço; visão; de tanto jogar esse troço.
positive	2	845839	Acordei com um objetivo: Baixar o emulador de nintendo 64 e jogar Pokemon Stadium 2
neutral	2	235006	NichÒÒÒÒlassssss vc gosto da ft??
positive	2	959285	Show!! RT: @user; @user @user já viu essa propaganda da Nike pra Copa 2014? &gt;&gt;&gt; ~http  muito bom!!!
negative	2	1133832	Não; obrigada. RT @user @user Olá;quer ganhar Galaxy Tab Samsung de graça ? acesse; cadastre-se e participe ~http 
positive	2	316495	Eu quero ganhar um netbook novinho da samsung sorteado pelo @user dê um RT ~http  #Sorteio pelo ~http  #03
positive	2	840298	Maneiro ;] (@ClaroRonaldo)~http 
positive	2	622557	Dê sua sugestão; dica; critica; bençao; dinheiro; atençao; retuite; amor ; e principalmente; ajuda! vamo nessssaaaaaaaa !
negative	2	131534	minguém me convida pra naada nesse MUNDO ! :'( kkk
positive	2	64477	depois de 20 anos sendo filha única a @user agora vai mimar o irmãozinho até não aguentar mais hahaha
positive	2	1319025	Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi !!!!!!!!!! ~http 
positive	2	462850	Vou queimar mato e ganhar dinheiro! Um abraço.
positive	2	2535705	Queria saber quando o curinthia vai usar aquela camisa que a nike desenhou p/ a libertadores. Será que eles vão usá-la no brasileirão? rsrs
neutral	2	740529	Preciso me atualizar; BOIEI' totalmente nos TT's   #Tragico    ;3
neutral	2	385847	BOMBEEE seu twitter; ganhe milhares de novos seguidores; pode confiar: ~http 
negative	2	828214	Dia pesado com muitas audiências com parlamentares. Mesas da câmara e senado e transição; com muitas especulações sobre ministerios
negative	2	731036	Acho que vou fingir que to doente e vou sair da aula ; ja nao to prestando atençao msm
neutral	2	2297250	#Galera NIVER DO SONY ANDREOLLI E DESPEDIDA DA THAYS FERCONDINI NA CASA DO VITOR ROSSETI SETE HORAS DA NOITE NA QUARTA DIA 20.;
neutral	2	342032	MONTAGEM - DE DENTRO DO MANDELA; É O BONDE DO PILOTO ♫ ♪ [ MANDELA 2011 ] VÍDEO : @user SIGAM : @user #RT #RT
positive	2	442119	Meu Deus JOGA MUITOO!
negative	2	436101	e complicado quando vc esta na rua e uma pessoa lhe pergunta vc mora perto
positive	2	31366	cheguei no pc oiajojaposkpoakspoksa tava no nintendo DSi xD
negative	2	778217	errr qe saco hoje em frio i tedio ¬'
negative	2	462576	Xiiiii.... Sony admite novo roubo de dados de seus serviços online. Kkkkkkkkkk..... #SonyFail
neutral	2	1319026	Tudo sobre as partidas de ontem pela Uefa Champions League; Uefa Europa League e Copa Audi !!!!!!!!!!! ~http 
positive	2	530501	Piada enviadaa por "carlos albertooooooo" #comedia
neutral	2	342639	Almoçoo! #Partiu
neutral	2	770006	Praça hoje !
positive	2	509883	vou jogar The Sims (:
positive	2	133429	Meu e esse comercial da Samsung com o coronel da net: Pedala Rodinho!!!!
positive	2	2493731	vo vende meu adidas pra sai!
negative	2	97195	Produçãooo tira esse brigadeiro do meu ladoo pleeeeaseee...! &gt;&lt;
positive	2	2286676	hahaha; to escrevendo na minha agenda e vendo o Kaique dançando no nintendo wii HASUHASUAHSUHAS
neutral	2	1571039	somos duas sauhsuahs RT @user  Dessa eu não sabia: O criador da Adidas e da Puma eram irmãos!
negative	2	835240	É a maldição da nike ataca de novo!
positive	2	883695	Por fim me entreguei a mais uma rede social!!!
neutral	2	2260865	#ProjetoEcologia&ProduçãoTextual ganha prêmio da Microsoft õ/ .. Rezar pra ser finalista e ir pro #Chile *-*
neutral	2	880710	Alguem vivo ai?
neutral	2	75103	Parece que o quarto lugar da copa Audi ganha um boné do posto ipiranga para cada jogador.
neutral	2	405519	Gente ate amanhã xauzinho
negative	2	2300295	PQP ; o victor compro um Nike 6.0 e uma calça skiner preta posso matar ele ? :@ -qn
negative	2	586033	hj ta dificio de dar aula viu kkkkkkkkk
positive	2	469791	Hehe internet no cel... agora que nao presto mais atenção na aula
negative	2	791991	O povo indo dormir e eu indo estudar agora; é isso mesmo; esse é meu clube.
neutral	2	71347	#pessoas.;' vooou saindo.  dps vorto .*yn
neutral	2	540316	Apple supera Microsoft como maior empresa de tecnologia são 225;1 bilhões contra 222;7 bilhões
positive	2	501055	Sigam a @user porqe ela te segue tbm *-*
positive	2	758862	#Acabooo o #ProfissãoRepórtercomLS !!! D':
negative	2	685051	você sabe que tem problema mental quando compra dois esmaltes de core iguais mas de marcas diferentes. boa luiza.
positive	2	505256	mas agora vou partir; beijos lindas ! &lt;3
negative	2	772381	São Joaquim da Barra produz por ano mais de 250 mil pares de calçados. E não temos nenhuma escola de curso profissionalizante para o setor.
neutral	2	1288928	Última hora: Microsoft Imagine Cup 2010 vem à ESTG! 5a feira 2009.12.17/11h00; auditorio D (piso 0). Inscrições: ~http 
positive	2	480882	Parabéns ao Super Nintendo pelos seus 20 anos!!! @user @user e @user devem estar comemorando!
negative	2	552587	Tão tocando musica de quadrilha;com akeles duplo sentidos(exemp: eu vo da umazinha... olhadinha na vizinha).Que vontade d matar esse #fdp
positive	2	197329	Oláaa....Boa Tarde :)
positive	2	458077	#todofãdaNicole ja quis brincar de Joquempô (pedra; papel e tesoura) no Nintendo DS Lite Advert
positive	2	1424317	Salão do Automóvel de Genebra 2011 desvenda o luxo do Audi A3 Concept: ~http  PERFEITO!!!!!!
neutral	2	198170	Daqui a pouco assistir CORxFLA vou torcer pra dar empate!
positive	2	559477	só curtindo uma musica aki do thales roberto
positive	2	476079	To Saindo aqui ; Fiquem com Deus !
neutral	2	713833	Bola Adidas Society 11      Por apenas R$ 89;90 ~http  via @user
neutral	2	928585	 Casa ou Apê? Carro ou Moto? Nike ou Adidas?! Mc o… — apê; carro; nike (só gosto de um modelo de adidas); … ~http 
negative	2	85338	fiz uma banalidade mas eu amo 27 pessoa #20FãClubesQueAdmiro foi mau mAS PRECISAVA SAIR UM POKITHO DO LIMITI}!
neutral	2	387300	#DILMA13  #SejaDitaVerdade
positive	2	109006	QUERIA QUE GUCCI GUCCI LEVASSE '-' ; Mais pelo menos fizemos um mano feliz
negative	2	137325	Estou prestes á arregar dos estudos de matematica...
positive	2	166793	#PROMO Eu quero ganhar um lindo celular  Samsung E 1086 da Casa do Telefone + Viverjf.com ~http  (SIGA E RT) #viverjf.com
positive	2	759378	Esperamos Paris Hilton na Sapucaí sábado! ! ! No Camarote da Nova Schin; com festa depois no Pier Máua...promete em!
positive	2	31912	meu novo headphone sony mdr-v700; acaba de chegar \o
negative	2	1946927	O que leva uma pessoa a colocar a foto do seu adidas rodeado de desodorantes Axe ; no facebook ? se fosse no orkut até perdoava!
positive	2	460072	hahahahaha... não é 'ave maria'; mas tá cheio de graça; neh sr. @user !
positive	2	2452474	Vou querer um deste só por causa do filme RT: @user Nike MAG; o tênis de Marty McFly! ~http
negative	2	717180	Minha mãe achava que eu era vidente quando era mais novo. Ela falava: "Adivinha só quem vai apanhar quando chegar em casa?"
positive	2	650037	o @user me chamando de cachorra no msn nao tem preço kkk #merachei
negative	2	661291	não to ouvindo tbm :( (@viluzits live on ~http ))
neutral	2	2470010	Falou em Celular? participe da nossa #promoção: vamos dar um Sony Ericsson Walkman com 1000 seguidores! ~http 
neutral	2	1194540	Dia 26 tem Dubinho + Lançamentos Nike na La Cucaracha!!! Aguardem!!!
neutral	2	2566556	Artigo do Blog da Microsoft sobre a plataforma de E-commerce da MKX; a mesma da LazerShop.com.br!!  ~http 
negative	2	1390750	que miiiico ; meu celular tocou bem na hora da sessão ; obs sala 7 ; e o meu celular n e da nokia e da samsung e o toque e uma musica kkk
positive	2	62496	E se for da vontade da vida eu vou ser mais feliz ..
negative	2	2391690	manda no mundo; os verdadeiros comedores de carniça são voces - BC; City bank; Ford; Sony entre outros...eles é q mandam; ZEITGEIST
neutral	2	1184204	Oferta para Hoje: HD Externo 320 GB Samsung apenas R$ 175;00 Somente hoje.
positive	2	556582	dando uma ouvida nos novos sons de @user ...é isso ai amigos; saudade de vc's e sucesso sempre =D
neutral	2	497261	kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk'
negative	2	193137	Coitada da Nintendo que tem todo o trabalho de criar essas coisas e chega a Sony pra copiar. Tsc tsc...
negative	2	635931	to indo deitar...até pq amanhã é mais um dia de trabalho né ...ai;ai .... boa noite a todos....
neutral	2	1392110	TEM SO UM NIKE DO 1532 A.C. COM LAÇOS DE COURO BOVINO; SIMBULO  NIKE EM PELE HUMANA E EDIÇÃO LIMITADA COM OS INCISIVOS DE UM TIGRE SIBERIANO
na	2	627418	Aí é foda... @user camiseta baby-look; bonezinho da nike virado pra tras na nuca (sim; eles nunca usam na cabeça; é só na nuca)
positive	2	1866460	Galera; nesse sábado a tarde a partir das 14h vai rolar filminho c/ pipoca e Nintendo Wii pra galera lá na @user @user
negative	2	1828124	meu primeiro transformam bruna surfistinha em debora secco ; agora trocam paris hilton por sandy como garota devassa ? entendi nadaaaaa :S
negative	2	268386	Tem g(E)nte que não cansa de correr atrás do amor... mesmo já tendo sido m(U)ito rejeitado.
neutral	2	1319019	Tudo sobre os jogos desta quarta-feira pela Uefa Champions League; Supercopa da França e Copa Audi !!!! ~http 
negative	2	645678	Magalhães afasta Microsoft da Venezuela ~http 
negative	2	419061	Monicelli  se suicida aos 95 anos. ~http  .  Isso que é estar no controle.
neutral	2	40187	Engraçado.. não fico espantada com palavras e acontecimentos.  Sempre e normal; faz parte. 
positive	2	339583	muito massa esse nintendo DS novo; muito legal........demaissssss
negative	2	2512818	Motorola tem comercial proibido por fazer propaganda enganosa. ~http  - Tem mais um detalhe: o Samsung 2 foi lançado depois.
positive	2	674156	"Não acrescente dias a sua vida; mas vida aos seus dias." (Harry Benjamin)
positive	2	327547	Começou beem...#RestartMelhorAlbum -.-
neutral	2	392731	terminar de fazer minha blusa agr... senão naão termino antes do show =x
neutral	2	256701	Boa noite gente
positive	2	718082	Seguindo @user vou deixar minha #MAMÃE perfumada com um 212 VIP Carolina Herrera #SORTEIO 04/05 Siga/RT ~http 
positive	2	346890	QUINTA ATÉ AMANHÃ; FINALIZANDO COM A MISSA DA PÁSCOA!! Seja feita a sua vontade DEUS!! EU Obedeço!! BOA NOITE AMIGOS!!
