sentiment	numberagreed	tweetid	tweet
na	2	27324	merci a mes 111 follower de me suivre ;) !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! desole de pas trop twitter  #Twitter #Algerie
positive	2	39056	10 concepts novateurs qu'on aimerait déjà utiliser ~http  #génial
neutral	2	11844	Les tagueurs ici sont obsédés par... Jésus  ~http 
neutral	2	48299	Lemaître en bronze!
neutral	2	47371	“@bntoussaint: (IN ECO VERITAS) Police; Education : les baisses d’effectifs sont-elles le problème ? : ~http  #budget #Etat”
positive	2	156107	CONCOURS : GAGNEZ des enceintes bluetooth de salon Samsung (de +100 €) avec @user et @user ! ~http
positive	2	141821	Paris Match:  «Lindsay Lohan et Paris Hilton enfin réconciliées». On va mieux dormir ce soir...   ~http 
negative	2	49575	comme d'habitude pas impossible .... Moi tu sais (tu fais chi.. :)) suis obligée de replonger dans mes souvenirs comme si j'avais 100 ans
negative	2	44782	Dure la reprise :S
neutral	2	20565	#Isner a perdu un tie-break et le plus important vu qu'il donne la victoire à #Murray #USOpen
negative	2	11996	Big crash au mans pour team audi rockenfeller sain et sauf
positive	2	18233	LES SOIRREE C PAS FINI MAI C PAS MA VIE LOL
neutral	2	48233	marie.laure.fouche - Conditions et mise en oeuvre de l'exécution provisoire ~http 
neutral	2	24755	Sur @user : Camera Mail; le voyage d’un appareil photo jetable aux US ~http 
neutral	2	28617	Charisme et leader charismatique : les clés | Kolibri co.. ~http  #charisme #confiance #leadership
neutral	2	5463	Casquette ou pas casquette ? #NoVent
neutral	2	69011	BUILD est le grand événement de Microsoft en ce début d’année; organisé du 13 au 16 septembre prochain aux... ~http 
positive	2	14124	Hahaha te suivre est un bonheur quotidien! RT @user 11:11 GO! On croise toute; sauf les effluves! #JeVousCheck O_O
neutral	2	145576	Sad ... RT @user L'entrepôt Sony brûle à Londres avec tout le stock Pias; Domino; XL; des blue ray; des dvd etc ~http 
negative	2	99262	Windows Phone : Microsoft retire AVG du MarketPlace; accusé d'espionner les utilisateurs: L'anti-virus gratuit e... ~http 
positive	2	205644	Direction Gucci Des Champs Èlysée Pour Faire Achté Une Ptite Paire De Basket Ensuite Direction La Piscine De Nogent .. Hahaa =D
neutral	2	13038	Je vais pas tarder à verrouillé mes tweets avec tout les gens que je connais qui vienne...
neutral	2	2918	Rep a sa @user...  #oups RT @user Vieux blédard qui me demande de lui donner mon num... #LOLILOL
negative	2	42381	“@julie_duval: j'hais TELLEMENT microsoft et son satané de service Windows Live chow bye m'en va sur mac” et hop ! Bug 0; Mac 1... de plus !
positive	2	40005	serieux jsuis en kiff sur cette vidéo xD ~http 
positive	2	40597	MA TL EST HEUREUSE TRUC DE FOUUUUUUU #SS5
neutral	2	21451	Sorti avec les amis aujourd'hui ! ^^
na	2	3698	"Geof c'est Paris Hilton et toi t'es le chihuahua qui suit derrière." Trop fort le SIMON :))
neutral	2	41249	"Mercredis de l'architecture" : RDV ce soir à 20h30 au cinéma l'Odyssée de Strasbourg pour le film "Le fils de l'épicier" suivi d'un débat !
neutral	2	12591	Réchauffement: plantes et animaux réagissent plus vite qu'attendu ~http  via @user
neutral	2	51390	Attaques DoS : Apache et Microsoft vulnérables ~http  #sécurité #Qualys
neutral	2	46869	Si j'te montre mes fesses... fais tu mon ménage?
positive	2	26837	Ce soir; je vous conseille #21grammes avec #SeanPenn sur #Arte ! Bonne soirée à tous ;-) #Offline
neutral	2	2523	Aix en provence
negative	2	46700	Le partage des richesses  de la Libye a commencé. Qui aura la grosse part? La démocratie a t elle un prix? celui de la souveraineté?
na	2	3094	#FF@geekypornygirl @user @user @user @user @user @user @user @user @user @user
neutral	2	50539	Plus de 4 ans : c'est le temps qu'il aura fallu attendre pour voir débarquer une version coupé de l'actuelle Classe C ~http 
neutral	2	81355	L'application Nintendo Vidéo arrive le 13 juillet ~http 
neutral	2	1043	Les femmes et le Social Media : du blog beauté aux “mompreneurs” - sur MyCommunityManager.fr : ~http 
negative	2	192494	C'était pas si con ce que je disais avant la crise. Nintendo au bord du gouffre: ~http 
negative	2	33001	"On vit tous comme des insectes sur le dos"; phrase du jour; bashung
neutral	2	24501	Apéro concert gratuit au Chabada le 9 février à 18h30; venez écouter les groupes VEDETT et THE LEMON QUEEN; présents sur Angers Kalling vol2
negative	2	47619	Décès en Afghanistan du caporal chef Guillaume NUNES-PATEGO ~http  #afghanistan #armee #parachutiste
na	2	42462	L'homme chill de dingue à Marseille beau temps; plage et tout.
neutral	2	38118	Je suis le mec qui parle pendant les films au cinéma #evil #emmerdeur
positive	2	2398	La femme parfaite = @user. ~http 
neutral	2	155328	Je bosse mon bac de français; je tweet ou je joue a la nintendo ? #questionexistentielle
neutral	2	23517	Pour mieux se connecter à leur entourage; les gens vont dévoiler leurs infos personnelles cf la geoloc. #dh2011
na	2	30679	"Planete des singes les origines" au cine le 10 aout on va enfin savoir d'où viennent les portugais...
neutral	2	150548	silicon.fr: Samsung menacerait Apple en France sur le marché des smartphones Actualité --- Silic... - ~http  (via viadeo)
neutral	2	9505	Quelle est la pertinence d'un livetweet dans une expo d'Art ?
neutral	2	86986	Bada 2.0 pour tous les Samsung Wave: Que les possesseurs de Samsung Wave se rassurent : ils auront tous accès d’... ~http 
positive	2	49851	Je vais passer mon bac à 17 ans. :D #Etouais
positive	2	29856	Mariage Green; écolo et bio par Liloo&Maloé ~http 
neutral	2	17192	Retour (@ Attention Au Chien) ~http 
positive	2	31066	les TT #ev2011 + les images de la télé = une crise de fou rire LOL Eurovision fait dans l'humour cette année
neutral	2	154154	#Apple fait interdire trois smartphones Samsung en Europe ~http 
neutral	2	3632	Dédicace à @user ~http  !
neutral	2	17607	Les 5 candidats à la #PrimairePS ce vendredi matin entre 7h38 et 9h en direct sur @user L'#UEPS commence bien !
neutral	2	23283	Olivia Ruiz - J'envoie valser ~http  via @user
neutral	2	6040	L'oeuf a tweeté 3 petits points et s'appelle désormais "One egg". #encoreplusflippant
neutral	2	9432	Vous pouvez reprendre une activité normale ! ~http 
negative	2	2585	Naaaaan; y'a de l'huile de palme dans mes biscottes bio :'( #Arnaque
neutral	2	21680	Concours chez leslecturesdeSab pour gagner un MP! ~http
positive	2	41926	Un émulateur de Nintendo DS sur Android :) ~http 
neutral	2	1943	C'est l'histoire d'un mec. Il suit une série qu'il kiffe; et il va mettre la main sur le jeu qu'il attend depuis une semaine.Tout ca en DVD.
negative	2	140028	Merci Microsoft de m'empêcher d'upgrader et downgrader MSN et de l'utiliser sans avoir fait l'un des deux... Personne ne l'utilise; t'façon.
neutral	2	184290	Expérience Web en direct; grâce à Galaxy Samsung 2; le Japon envoie un ballon dans l'espace et publie vos tweets! ~http 
na	2	192497	On a l'impression que Nintendo a encore le frein à main serré et que certains employés rêvent de le desserrer ! En écartant Miyamoto ?
positive	2	31026	Comme il parle viiiiiiiiiiiite Richard GASQUET impressionant !
positive	2	42347	En plus franchement ils devraient comprendre que JYJ c'est LE groupe vu les applaudissements qui va avoir quand ils vont passer...
neutral	2	2846	A obtenu le haut fait [Les humbles hériteront de Kalimdor]. ~http 
neutral	2	10143	L'asthmatique qui a perdu son bronchodilatateur.
negative	2	35718	Bon c vendredi mais g pas assez de followers pour balancer des #ff sinon jaurai dis #ff @user toussa
neutral	2	6584	Tu peut répété se que tu à dit sur zarko :o ? (@josianeofficiel live on ~http )
positive	2	50318	BONJOUR LE PEUPLE SAVA?
negative	2	32403	Bah démaquilles toi grande gueule. x) (@x3_Laydia live on ~http )
neutral	2	50599	Nouveauté infinity en stock :  ~http 
na	2	1725	Olalala private practice c'est chaudé
neutral	2	138821	Apple interdit la vente des Samsung Galaxy Tab 10.1 en Europe ~http 
neutral	2	40420	Appuyer l'industrie forestière à Greenstone et Haileybury: Tandis que l'économie de l'Ontario subit un virage; d... ~http 
neutral	2	66903	Nouveau:  LVDLT #7 – Baladur & Paris Hilton dans l’métro ~http 
neutral	2	44255	La collection « Adidas x Star Wars » fait le plein de nouveautés. Modèle "Wampa." ~http 
neutral	2	17924	La foire a lieu sur France2 ! #lepen #blabla #HS
neutral	2	24899	Encore 1h45 de taf !
neutral	2	48787	Aprés son accident Justin Bieber à promis de faire de la prévention routière : "Airbag: faire du platane le plus bel endroit de la route ! "
neutral	2	142660	Ça donne envie de voir le résultat ! RT @user L'agence Magnum Photos s'empare de la Nintendo 3DS ~http 
na	2	13802	Le programme c'est: ne pas trop se réveiller et se faire endormir. Journée fantôme.
positive	2	47906	Meuf tu parles comme moi; MDR avec les genres; les hardcore; tugere:) (@Ludie__ live on ~http )
neutral	2	17164	De l'Estrac tente de couper court aux rumeurs ~http
neutral	2	95374	&gt; VOUS PARTEZ JOGGER ? Faites-le en musique avec ce casque lecteur SONY ! Et décidez de son prix sur MakeThePrice ! ~http 
positive	2	4364	Sinon; Morgoth et Goatsnake ont fait le job. Et bien.
negative	2	31562	Qui est-ce? RT @user ~http  - Pendant qu'ils arment la jeunesse leur rejetons sont bien a l'Abri chez les blancs
na	2	33030	ce n'est pas tous les jours qu'on double la superficie de son appart dans un déménagement ... pour passer de 9 à 18m² mais bon; qd même
neutral	2	15164	Ce soir #KYP @user vapeur ~http
neutral	2	47690	Je donne rendez-vous demain 14h au Palais des Congres Porte Maillot à tous les élus qui souhaitent s'opposer à la réforme territoriale!!
neutral	2	30522	L'équipe du Kop Lillois sera présente ors du match LOSC MONTPELLIER dimanche à 21h00.
negative	2	8973	Oh j'avais oublier que je devais tweeter des trucs sur conneway aujourdhui... Tant pis.
na	2	26677	M'ont dit que je suis "parassito"; c'est quoi?
positive	2	2264	N’oubliez pas; ça commence demain ! Venez découvrir notre nouvelle application et célébrer son lancement au Zoo de Cleveland ! #elephantxing
neutral	2	41068	Au Québec @user @user @user @user @user @user @user @user @user @user @user
positive	2	31389	Petit précis du maillot feurd euh third ~http  via @user LOL du matin
neutral	2	6812	Moment historique si l'on croit Khadafi: les croisés combattent désormais aux côtés d'AlQaida! Tous étant drogués.
positive	2	18128	Hello Dellouu !  Je viens de rentrer de Monaco !  Plage  .. Soleil. le grand rêve ! ;)  Alors; que faites vous apart twitter la journée ? xD
negative	2	44848	Je n'arrive pas à dormir.. le mode veille ne marche pas sur moi ou quoi ? »o«
neutral	2	36233	alors mon chaz! T es vivant?????
neutral	2	50114	Qulelqu'un veut bien me donner le nom de l'écriture avec les flèches genre in et out ...
negative	2	42375	réseau cellulaire Telus indisponible depuis 00h04...
na	2	12506	Y vente en st-simonac à percé
neutral	2	173455	CONCOURS : GAGNEZ des enceintes bluetooth de salon Samsung (de +100 €) avec @user et @user ! ~http 
positive	2	45596	C'est la folie au stand Samsung à Japan Expo!
neutral	2	3922	Pck l'infos se doit d'etre claire PAN PAN ; Imène pour vous servir ; PAN PAN XD !! Mon TL --&gt; ~http 
neutral	2	142564	Check-in automatique sur #Foursquare directement depuis les baskets Nike #nike+ ~http  via @user
positive	2	15573	Ah envie d'allez voir Honey 2 !!! QUELQU'UN ?
positive	2	23573	Bon je vais pas vous faire profiter de son corps :P Mais je trouve que sur la photo que je vais mettre en BG il a un air de Baptiste G. :)
neutral	2	68946	Découvrez les tablettes Sony; Toshiba & Samsung (IFA 11):  Découvrez les tablettes de la rentrée dans ce techno-... ~http 
neutral	2	16828	De nombreux jeux québécois au prochain E3: SSX; NFS; B'field3; FIFA; DeusEx; HumanRev'; AC; SpidMan...  ~http  via @user
neutral	2	21770	Quelqu'un sait s'il va y avoir une édition d'HP7 où les deux parties seront réunies dans le même boitier?
na	2	24569	Ouais ; moi il me parle pas. --' mdr (@IwantChazS live on ~http )
neutral	2	6274	8H30: d'après #Europe 1 "la bourse de paris va-T-ouvrir..."
negative	2	142027	Geek :P RT @user On dirait que le fait que Skype appartienne maintenant à Microsoft me turn off un peu...
negative	2	1091	"Il y a deux jours;  l'odeur  a attiré les habitants". La #Libye découvre ce que sont devenus les disparus. ~http 
neutral	2	29218	17 nouvelles photos sur PicAsiat : Les Mac-Do Vietnamiens; l'art Bouddhiste; Ma rencontre ... - ~http 
negative	2	16392	Je me #offline car personne me parle je me sens de trop bon bisous peut etre que je reviendrai plus tard
na	2	46462	Une vidéo prise par le @user à faire tourner absolument ! ~http  #ueps #segoleneroyal
neutral	2	17510	#Google sur le marché de la mobilité : une ascension inattendue ? | sur @user ~http  #NFC
neutral	2	19741	Et dieu créa la pute.
neutral	2	2341	Cherche encore quoi faire pour le sujet des Arts Déco... .
neutral	2	45742	Goldman Sachs mis en cause dans le scandale des saisies immobilières ~http 
neutral	2	24358	Pour les absents; vous pouvez revivre le #CarrefourDesPossibles en Bretagne ici : ~http  #fb
neutral	2	34594	Piratage de compte Facebook : le comment et pourquoi . ~http 
negative	2	10037	Bon bah finalement on m'a sortie de là; mais j'aurai préféré atterrir ailleurs qu'à l'hôpital ._.
neutral	2	168077	Contrairement à ce qu'on pense; tout le monde n'est pas fan de Nintendo ~http  (via @user)
neutral	2	147384	Paris Hilton avec l'édition du magazine "W" avec Kristen Stewart ~http 
positive	2	47066	Hi I'm back in France ! :/ ♥
neutral	2	184	Journal cuirette & stylo - Noir  Journal cuirette avec stylo. Verset: ''Jésus Mon Sauveur''  Couleurs... ~http
neutral	2	24495	On rectifie le lien pour gagner des vinyles collectors d4Angers Kalling; bonne chance: ~http
neutral	2	37228	Infographie : les sous-marins à cocaïne ~http 
neutral	2	174599	les Anonymous attaquent sony pour défendre le hacker de la ps3! ~http  via @user
neutral	2	31780	écoutez ~http  à partir de 2'40. étrange impression de déjà-entendu. riff de in bloom !!!
positive	2	46779	Trois jeux d'énigmes gratuits ~http  via @user
neutral	2	17051	Dernier jour chez #talky ! Attention @user j'arrive !!!!
positive	2	27700	Génial le FISE de Montpellier malgrès la pluie. La prochaine fois j'oublie pas l'appareil photo :( #fise #Montpellier #riders
negative	2	30350	J'aime pas que le bus soit en retard ça me vnr
na	2	15835	est tres contente d'etre malade!!!!
neutral	2	50905	STAGE INTENSIF D'ANGLAIS A LA BAULE (Avenue de Gaulle) du 2 au 6/05. voir ~http  ou 02-40-91-26-88. PLACES LIMITEES
neutral	2	104972	Kriisiis.fr : Gagnez 2 places pour l'avant-première du film The Social Network avec Sony ~http  (via @user)
na	2	39938	#oulala le choix est difficile cette année !!!! #VMA
positive	2	429	Elle a tout déchiré Marina #XFactor
neutral	2	9236	(Oh; L'Express et Le Parisien en baisse ?) Google Panda en France : Les gagnants et les perdants ~http  via @user #fb
neutral	2	2783	le microsoft courier est en train de passer de concept à réalité; need
neutral	2	7851	Va bientôt vous faire un cadeau sur son blog ... !
neutral	2	31457	Tout au long de son règne; Kaddhafi a abusé des touaregs et les a manipulés. Souvenez-vous de la légion islamique et de la guerre au Liban.
neutral	2	72837	Regardez "Le fabuleux destin de Benjamin Talmard" - Microsoft France ~http 
negative	2	24652	Bon juste comme ça ( sans etre raciste ; loin de là ) Ce sont ni des renoi ; ni des reubeu ; #nrj12
negative	2	3724	si toi aussi tu n attent q1 seule chose de te barrer et rejoindre lé statessssssss!!!
positive	2	108583	Un jour j'vais aller avec une gang faire notre draft de foot à Vegas et participer au Hilton Super Contest #CriseDe40ainedans9ans
negative	2	12035	Déjà que M Fox c'est pas une flèche niveau actrice; mais alors l'autre la c'est pas une épée!
neutral	2	9773	Une artiste chinoise censurée à Paris - ~http 
neutral	2	39712	#Médicaments : les raisons d'une pénurie ~http  via @user
negative	2	48121	Sortie à Paris today.. Dommage que le centre Pompidou ne soit pas près de certaines boutiques.. x)
neutral	2	35884	Ah quand même!  (@theReyzSound live on ~http )
na	2	20325	Viens; on va arrêter de parler d’amour; et s’le montrer vraiment.
neutral	2	4853	Qik permet les appels vidéo entre Android et l'iPhone ~http  via @user
